0.35,0.28349792,3.663518946
0.355,0.291774119,3.719829584
0.36,0.300125667,3.776251503
0.365,0.308578012,3.831608068
0.37,0.317597538,3.889198914
0.375,0.32692637,3.945995546
0.38,0.335956002,4.002607455
0.385,0.345714203,4.058265431
0.39,0.354901676,4.114238107
0.395,0.364968364,4.169676475
0.4,0.375150842,4.226433266
0.405,0.385211589,4.281283449
0.41,0.396086448,4.336805792
0.415,0.40706511,4.391435073
0.42,0.417647849,4.447407079
0.425,0.429543735,4.503499508
0.43,0.440996226,4.559109307
0.435,0.452837879,4.613682059
0.44,0.464232752,4.669101846
0.445,0.477070026,4.724044433
0.45,0.489220122,4.778319404
0.455,0.501228231,4.832828338
0.46,0.514817248,4.887948117
0.465,0.528042125,4.943260916
0.47,0.53987657,4.997345967
0.475,0.554932886,5.051331558
0.48,0.568005038,5.105940631
0.485,0.582771419,5.159226931
0.49,0.596705366,5.212874187
0.495,0.610784373,5.265933683
0.5,0.625686295,5.320477736
0.505,0.640306464,5.374848125
0.51,0.655709839,5.428163169
0.515,0.672565753,5.481545831
0.52,0.688336416,5.535955836
0.525,0.704045108,5.58799423
0.53,0.720793584,5.641767754
0.535,0.737603948,5.693773756
0.54,0.75446839,5.746496546
0.545,0.772330366,5.799008035
0.55,0.789405353,5.851936501
0.555,0.808351698,5.905288517
0.56,0.829205097,5.958236408
0.565,0.848630853,6.009090973
0.57,0.867376853,6.060226283
0.575,0.887661988,6.112687118
0.58,0.908569739,6.165184423
0.585,0.928308533,6.215605902
0.59,0.948955518,6.267417058
0.595,0.9714896,6.317103137
0.6,0.992465612,6.368986418
0.605,1.016073317,6.417351867
0.61,1.038145667,6.46681888
0.615,1.062059906,6.517052343
0.62,1.088160063,6.566589093
0.625,1.112663572,6.61475776
0.63,1.136328574,6.66312559
0.635,1.165731637,6.710806975
0.64,1.190265203,6.759417967
0.645,1.218505245,6.807110623
0.65,1.246364405,6.852329839
0.655,1.275302761,6.898361917
0.66,1.304382818,6.942363757
0.665,1.333854457,6.987643931
0.67,1.365410391,7.031951759
0.675,1.395892303,7.071104251
0.68,1.426024482,7.116287362
0.685,1.457391234,7.157652493
0.69,1.493230683,7.197481356
0.695,1.5274935,7.23603734
0.7,1.559751729,7.27391404
0.705,1.596346402,7.311383032
0.71,1.631621525,7.34575992
0.715,1.669698976,7.380372258
0.72,1.706780893,7.414249862
0.725,1.745260386,7.446739811
0.73,1.786398844,7.475374294
0.735,1.827772224,7.502849546
0.74,1.872189153,7.528352557
0.745,1.916802427,7.55216072
0.75,1.958355454,7.571403838
0.755,2.005349601,7.585211073
0.76,2.054224115,7.599462923
0.765,2.09984451,7.605086914
0.77,2.144528834,7.61216158
0.775,2.189915668,7.610567038
0.78,2.231500036,7.603853787
0.785,2.275479945,7.589387919
0.79,2.314643646,7.572223927
0.795,2.350258044,7.547894599
0.8,2.373653298,7.522581337
0.805,2.399438967,7.486541749
0.81,2.409296598,7.449477169
0.815,2.414395973,7.410756231
0.82,2.410049326,7.369351244
0.825,2.399462094,7.325600203
0.83,2.375277499,7.288411569
0.835,2.342102357,7.253098886
0.84,2.301774531,7.225729444
0.845,2.257656113,7.204374444
0.85,2.204898553,7.188085811
0.855,2.148111401,7.177700369
0.86,2.092718783,7.181328004
0.865,2.03127715,7.184642431
0.87,1.973568962,7.198887028
0.875,1.915492386,7.218248477
0.88,1.854996083,7.243411521
0.885,1.802564727,7.274079983
0.89,1.750120449,7.309782595
0.895,1.694671727,7.350096072
0.9,1.64715608,7.393045594
0.905,1.602399525,7.439468008
0.91,1.557188172,7.48978204
0.915,1.516837858,7.542665118
0.92,1.483545494,7.592621895
0.925,1.447230511,7.647710517
0.93,1.415213787,7.70342976
0.935,1.385433286,7.756057335
0.94,1.355589911,7.812465936
0.945,1.325884954,7.872100794
0.95,1.302164463,7.928721983
0.955,1.280288795,7.985307721
0.96,1.25976713,8.04593147
0.965,1.23821822,8.1051949
0.97,1.218188621,8.163760378
0.975,1.201067407,8.22268587
0.98,1.182294465,8.279240316
0.985,1.167631515,8.338247019
0.99,1.153696234,8.399524689
0.995,1.140905235,8.457757667
1,1.126639087,8.511598888
